起报时间,预报时间,实际功率 (MW),PureLSTM预测功率 (MW),FusionModel预测功率 (MW),BiFusionModel预测功率 (MW)
2019/5/29,2019/5/30 15:15,0,0.047079362,0.025752485,-0.08460294
2019/5/29,2019/5/30 15:30,0,0.03687319,0.027309388,-0.13188964
2019/5/29,2019/5/30 15:45,0,0.032463904,0.010958541,-0.0927249
2019/5/29,2019/5/30 16:00,0,-0.006976508,-0.007559113,-0.08962101
2019/5/29,2019/5/30 16:15,0,-0.003987804,-0.022079855,-0.09803862
2019/5/29,2019/5/30 16:30,0,-0.03235136,-0.006998375,-0.07035439
2019/5/29,2019/5/30 16:45,0,-0.041073732,-0.015958272,-0.012534447
2019/5/29,2019/5/30 17:00,0,-0.06481792,-0.03058841,0.004355133
2019/5/29,2019/5/30 17:15,0,-0.06560345,-0.019242726,0.006143782
2019/5/29,2019/5/30 17:30,0,-0.0537586,-0.01501105,0.03611695
2019/5/29,2019/5/30 17:45,0,-0.0664978,-0.033485442,0.080147296
2019/5/29,2019/5/30 18:00,0,-0.0446219,-0.031436875,0.0357476
2019/5/29,2019/5/30 18:15,0,-0.015655227,-0.03489784,0.0661395
2019/5/29,2019/5/30 18:30,0,0.005882271,-0.023112684,0.12769632
2019/5/29,2019/5/30 18:45,0,0.027858026,-0.015836883,0.10483354
2019/5/29,2019/5/30 19:00,0,0.041068,0.03158798,0.16012245
2019/5/29,2019/5/30 19:15,0.003516,0.10038107,0.063224375,0.096865155
2019/5/29,2019/5/30 19:30,0,0.16212918,0.11011748,0.21485877
2019/5/29,2019/5/30 19:45,0.196875,0.24634804,0.15811081,0.2768545
2019/5/29,2019/5/30 20:00,0.319922,0.31868842,0.27471235,0.36388335
2019/5/29,2019/5/30 20:15,0.341016,0.38294995,0.37349194,0.5314835
2019/5/29,2019/5/30 20:30,0.551953,0.44763398,0.5067066,0.6216738
2019/5/29,2019/5/30 20:45,0.566016,0.5264612,0.7089501,0.71729803
2019/5/29,2019/5/30 21:00,0.73125,0.6174487,0.88689905,0.87829655
2019/5/29,2019/5/30 21:15,0.935156,0.76538694,1.1222231,1.0204256
2019/5/29,2019/5/30 21:30,1.873828,0.8931885,1.3320725,1.1326076
2019/5/29,2019/5/30 21:45,1.226953,1.039967,1.5670056,1.2637464
2019/5/29,2019/5/30 22:00,1.466016,1.1845012,1.7809198,1.3038292
2019/5/29,2019/5/30 22:15,1.750781,1.3520644,2.0181596,1.348887
2019/5/29,2019/5/30 22:30,2.742188,1.5158052,2.23096,1.3966708
2019/5/29,2019/5/30 22:45,2.844141,1.676119,2.4160135,1.3319947
2019/5/29,2019/5/30 23:00,3.065625,1.8507895,2.6243865,1.3952976
2019/5/29,2019/5/30 23:15,3.258984,2.047183,2.755232,1.3700684
2019/5/29,2019/5/30 23:30,3.406641,2.2073872,2.9007068,1.4110206
2019/5/29,2019/5/30 23:45,3.6,2.3830752,3.0174356,1.5575898
2019/5/30,2019/5/31 0:00,2.211328,2.78094,3.4237452,3.1978016
2019/5/30,2019/5/31 0:15,3.469922,2.8237953,3.4080706,3.1844351
2019/5/30,2019/5/31 0:30,3.15,2.825259,3.4358335,3.1729665
2019/5/30,2019/5/31 0:45,3.410156,2.860538,3.4212723,3.0935957
2019/5/30,2019/5/31 1:00,4.151953,2.9302704,3.4228792,2.9310431
2019/5/30,2019/5/31 1:15,3.670312,2.9744947,3.3841324,2.82785
2019/5/30,2019/5/31 1:30,3.596484,2.9874187,3.3559117,2.6849098
2019/5/30,2019/5/31 1:45,3.723047,3.0110812,3.3049078,2.4889042
2019/5/30,2019/5/31 2:00,2.580469,3.0089767,3.2539768,2.4273632
2019/5/30,2019/5/31 2:15,2.696484,2.9852176,3.2440095,2.2422268
2019/5/30,2019/5/31 2:30,4.310156,2.9722404,3.1908367,2.0918052
2019/5/30,2019/5/31 2:45,2.844141,2.926025,3.1355412,1.8732786
2019/5/30,2019/5/31 3:00,3.483984,2.9289784,3.099334,1.7758421
2019/5/30,2019/5/31 3:15,3.596484,2.8721886,3.0145237,1.6108952
2019/5/30,2019/5/31 3:30,3.336328,2.819279,2.9125757,1.4624919
2019/5/30,2019/5/31 3:45,3.367969,2.7459576,2.8413873,1.2947538
2019/5/30,2019/5/31 4:00,3.026953,2.6205432,2.7288394,1.1310247
2019/5/30,2019/5/31 4:15,3.055078,2.5120406,2.6082923,0.9927074
2019/5/30,2019/5/31 4:30,2.896875,2.4088757,2.4222531,0.9202344
2019/5/30,2019/5/31 4:45,2.735156,2.2917345,2.17944,0.7860009
2019/5/30,2019/5/31 5:00,2.376562,2.1269712,1.9937187,0.6853346
2019/5/30,2019/5/31 5:15,1.701562,1.9150327,1.7522316,0.6440035
2019/5/30,2019/5/31 5:30,2.288672,1.6974866,1.506821,0.5800791
2019/5/30,2019/5/31 5:45,2.014453,1.5464233,1.3389077,0.4646656
2019/5/30,2019/5/31 6:00,0.667969,1.2920457,1.0891894,0.5058525
2019/5/30,2019/5/31 6:15,0.569531,1.0791099,0.86698055,0.39396247
2019/5/30,2019/5/31 6:30,0.569531,0.877372,0.663435,0.318466
2019/5/30,2019/5/31 6:45,0.492188,0.7009766,0.50366414,0.23734751
2019/5/30,2019/5/31 7:00,0.428906,0.54410964,0.3686029,0.24514918
2019/5/30,2019/5/31 7:15,0.158203,0.40687704,0.22313988,0.20147681
2019/5/30,2019/5/31 7:30,0.035156,0.28451204,0.15318444,0.16574383
2019/5/30,2019/5/31 7:45,0,0.21637647,0.076616764,0.092579685
2019/5/30,2019/5/31 8:00,0,0.14288704,0.029445693,0.0973718
2019/5/30,2019/5/31 8:15,0,0.09239641,0.023664687,0.06762961
2019/5/30,2019/5/31 8:30,0,0.10130721,-0.011393987,0.036506232
2019/5/30,2019/5/31 8:45,0,0.106888205,0.015355643,0.037389062
2019/5/30,2019/5/31 9:00,0,0.09731143,0.006837808,-0.008240411
2019/5/30,2019/5/31 9:15,0,0.12819587,0.03541469,0.041667573
2019/5/30,2019/5/31 9:30,0,0.14337559,0.047504157,0.035107587
2019/5/30,2019/5/31 9:45,0,0.12613887,0.038817964,-0.056307927
2019/5/30,2019/5/31 10:00,0,0.13102673,0.023324488,-0.024423856
2019/5/30,2019/5/31 10:15,0,0.103017315,0.019075941,-0.004736353
2019/5/30,2019/5/31 10:30,0,0.09285942,0.02224522,-0.04240917
2019/5/30,2019/5/31 10:45,0,0.07504207,0.034422055,0.005596163
2019/5/30,2019/5/31 11:00,0,0.058742784,0.01762757,0.017635353
2019/5/30,2019/5/31 11:15,0,0.03165117,0.020063326,0.000821936
2019/5/30,2019/5/31 11:30,0,0.025366971,0.005992942,0.019342456
2019/5/30,2019/5/31 11:45,0,0.017311927,0.000243444,-0.017863777
2019/5/30,2019/5/31 12:00,0,0.03963849,0.008866116,0.000390422
2019/5/30,2019/5/31 12:15,0,0.028423727,0.008869004,-0.033033226
2019/5/30,2019/5/31 12:30,0,0.043008327,0.006525636,-0.02779488
2019/5/30,2019/5/31 12:45,0,0.047861766,0.012626648,-0.058390953
2019/5/30,2019/5/31 13:00,0,0.033659145,0.006726995,-0.056591317
2019/5/30,2019/5/31 13:15,0,0.052369006,0.015208419,-0.0619165
2019/5/30,2019/5/31 13:30,0,0.033331968,0.009312265,-0.076085985
2019/5/30,2019/5/31 13:45,0,0.064119905,0.02035366,-0.08065298
2019/5/30,2019/5/31 14:00,0,0.0516562,0.029274523,-0.09983894
2019/5/30,2019/5/31 14:15,0,0.04714528,0.04743723,-0.037565757
2019/5/30,2019/5/31 14:30,0,0.05726014,0.03167177,-0.09390631
2019/5/30,2019/5/31 14:45,0,0.05208348,0.023620918,-0.096188575
2019/5/30,2019/5/31 15:00,0,0.030182153,0.03710763,-0.082727924
2019/5/30,2019/5/31 15:15,0,0.033441305,0.037409298,-0.082491666
2019/5/30,2019/5/31 15:30,0,0.024433129,0.03420484,-0.13201216
2019/5/30,2019/5/31 15:45,0,0.024997873,0.026093844,-0.09443251
2019/5/30,2019/5/31 16:00,0,-0.011203304,0.003095828,-0.10171555
2019/5/30,2019/5/31 16:15,0,-0.000960015,-0.007188633,-0.10912316
2019/5/30,2019/5/31 16:30,0,-0.025817066,-0.001113355,-0.096411034
2019/5/30,2019/5/31 16:45,0,-0.031659134,-0.007480152,-0.03773264
2019/5/30,2019/5/31 17:00,0,-0.051371515,-0.02094695,-0.025915667
2019/5/30,2019/5/31 17:15,0,-0.05001466,-0.013097711,-0.02601137
2019/5/30,2019/5/31 17:30,0,-0.037180208,-0.007362649,0.015260983
2019/5/30,2019/5/31 17:45,0,-0.05238563,-0.023785375,0.055825464
2019/5/30,2019/5/31 18:00,0,-0.026991189,-0.018735893,0.028945837
2019/5/30,2019/5/31 18:15,0,0.001466237,-0.002190238,0.06894592
2019/5/30,2019/5/31 18:30,0,0.025647573,0.014475931,0.14478101
2019/5/30,2019/5/31 18:45,0,0.05702971,0.04085624,0.14033934
2019/5/30,2019/5/31 19:00,0.003516,0.0752648,0.11182095,0.21052673
2019/5/30,2019/5/31 19:15,0,0.1490319,0.17949311,0.16711749
2019/5/30,2019/5/31 19:30,0.196875,0.22387701,0.26349112,0.2944554
2019/5/30,2019/5/31 19:45,0.319922,0.32481086,0.34331667,0.3791024
2019/5/30,2019/5/31 20:00,0.341016,0.414123,0.4740591,0.47330222
2019/5/30,2019/5/31 20:15,0.551953,0.49240175,0.6047961,0.6589103
2019/5/30,2019/5/31 20:30,0.566016,0.5707126,0.7518049,0.75877607
2019/5/30,2019/5/31 20:45,0.73125,0.6598906,0.97348905,0.84506446
2019/5/30,2019/5/31 21:00,0.935156,0.76025987,1.1563573,1.0016242
2019/5/30,2019/5/31 21:15,1.873828,0.9126194,1.3811439,1.146939
2019/5/30,2019/5/31 21:30,1.226953,1.0356373,1.5793611,1.2425317
2019/5/30,2019/5/31 21:45,1.466016,1.1755555,1.797006,1.3588059
2019/5/30,2019/5/31 22:00,1.750781,1.3130534,1.9874092,1.3918461
2019/5/30,2019/5/31 22:15,2.742188,1.4618725,2.1924772,1.4137008
2019/5/30,2019/5/31 22:30,2.844141,1.6099325,2.3705301,1.4389676
2019/5/30,2019/5/31 22:45,3.065625,1.750507,2.518355,1.3573569
2019/5/30,2019/5/31 23:00,3.258984,1.9063292,2.6921651,1.4047474
2019/5/30,2019/5/31 23:15,3.406641,2.0832326,2.784689,1.3660823
2019/5/30,2019/5/31 23:30,3.6,2.2202528,2.8982189,1.3943659
2019/5/30,2019/5/31 23:45,3.628125,2.3759053,2.9873743,1.5339717
2019/5/31,2019/6/1 0:00,3.469922,3.0606763,3.395821,3.2239168
2019/5/31,2019/6/1 0:15,3.15,3.100644,3.3556287,3.193012
2019/5/31,2019/6/1 0:30,3.410156,3.0870335,3.3635478,3.154851
2019/5/31,2019/6/1 0:45,4.151953,3.100571,3.325996,3.0689254
2019/5/31,2019/6/1 1:00,3.670312,3.1495023,3.3208725,2.8890557
2019/5/31,2019/6/1 1:15,3.596484,3.1661403,3.2650516,2.7938912
2019/5/31,2019/6/1 1:30,3.723047,3.1517768,3.242559,2.6311727
2019/5/31,2019/6/1 1:45,2.580469,3.1578758,3.2027655,2.4325254
2019/5/31,2019/6/1 2:00,2.696484,3.1359382,3.145325,2.3598099
2019/5/31,2019/6/1 2:15,4.310156,3.0876985,3.140261,2.1741486
2019/5/31,2019/6/1 2:30,2.844141,3.0532465,3.081032,2.0182467
2019/5/31,2019/6/1 2:45,3.483984,2.9918084,3.0137417,1.7997688
2019/5/31,2019/6/1 3:00,3.596484,2.9728494,2.9594288,1.6907909
2019/5/31,2019/6/1 3:15,3.336328,2.9012423,2.853832,1.524242
2019/5/31,2019/6/1 3:30,3.367969,2.829896,2.7224102,1.3716183
2019/5/31,2019/6/1 3:45,3.026953,2.7364547,2.6238706,1.2131953
2019/5/31,2019/6/1 4:00,3.055078,2.5875125,2.475723,1.0514376
2019/5/31,2019/6/1 4:15,2.896875,2.4587479,2.3299181,0.9119487
2019/5/31,2019/6/1 4:30,2.735156,2.3348439,2.103848,0.83945423
2019/5/31,2019/6/1 4:45,2.376562,2.2033296,1.8459156,0.71303076
2019/5/31,2019/6/1 5:00,1.701562,2.01753,1.6371247,0.6136662
2019/5/31,2019/6/1 5:15,2.288672,1.7884812,1.388792,0.57236606
2019/5/31,2019/6/1 5:30,2.014453,1.558369,1.1373365,0.50389695
2019/5/31,2019/6/1 5:45,0.667969,1.4027437,0.977532,0.3933118
2019/5/31,2019/6/1 6:00,0.569531,1.1493071,0.73997456,0.42904183
2019/5/31,2019/6/1 6:15,0.569531,0.9378609,0.5455279,0.32785225
2019/5/31,2019/6/1 6:30,0.492188,0.7450712,0.38148803,0.25136903
2019/5/31,2019/6/1 6:45,0.428906,0.5869665,0.26528385,0.17704622
2019/5/31,2019/6/1 7:00,0.158203,0.44412458,0.16471237,0.19430661
2019/5/31,2019/6/1 7:15,0.035156,0.325221,0.058677047,0.14196965
2019/5/31,2019/6/1 7:30,0,0.22282533,0.03228886,0.11454172
2019/5/31,2019/6/1 7:45,0,0.17118794,-0.011132336,0.04271549
2019/5/31,2019/6/1 8:00,0,0.112166986,-0.024056122,0.04930594
2019/5/31,2019/6/1 8:15,0,0.07045105,-0.003554381,0.02520513
2019/5/31,2019/6/1 8:30,0,0.089500636,-0.017124042,0.003767635
2019/5/31,2019/6/1 8:45,0,0.10049223,0.02169438,0.012636682
2019/5/31,2019/6/1 9:00,0,0.09254516,0.024854124,-0.016861564
2019/5/31,2019/6/1 9:15,0,0.12858221,0.05583726,0.040959015
2019/5/31,2019/6/1 9:30,0,0.14235926,0.07498347,0.042884953
2019/5/31,2019/6/1 9:45,0,0.12399891,0.070861086,-0.029384313
2019/5/31,2019/6/1 10:00,0,0.13184771,0.058238655,0.007074889
2019/5/31,2019/6/1 10:15,0,0.098583505,0.046325337,0.02867952
2019/5/31,2019/6/1 10:30,0,0.08565767,0.039988443,-0.003689397
2019/5/31,2019/6/1 10:45,0,0.06445,0.05399631,0.035510104
2019/5/31,2019/6/1 11:00,0,0.040574946,0.031106152,0.04967384
2019/5/31,2019/6/1 11:15,0,0.013454326,0.023748524,0.027019516
2019/5/31,2019/6/1 11:30,0,0.004874695,0.015140422,0.051639598
2019/5/31,2019/6/1 11:45,0,-0.005891729,0.00397101,0.009647118
2019/5/31,2019/6/1 12:00,0,0.01970388,0.010259219,0.030671269
2019/5/31,2019/6/1 12:15,0,0.008355007,0.009830453,-0.009228267
2019/5/31,2019/6/1 12:30,0,0.027339324,0.007533394,-0.000413045
2019/5/31,2019/6/1 12:45,0,0.03847903,0.020567998,-0.03373794
2019/5/31,2019/6/1 13:00,0,0.026941374,0.013601027,-0.034023676
2019/5/31,2019/6/1 13:15,0,0.048954785,0.017705373,-0.041562572
2019/5/31,2019/6/1 13:30,0,0.031061634,0.011754923,-0.060386024
2019/5/31,2019/6/1 13:45,0,0.06633096,0.03321117,-0.07103715
2019/5/31,2019/6/1 14:00,0,0.051103182,0.037320755,-0.08185176
2019/5/31,2019/6/1 14:15,0,0.043724474,0.05203198,-0.0314893
2019/5/31,2019/6/1 14:30,0,0.052119024,0.04028377,-0.08721529
2019/5/31,2019/6/1 14:45,0,0.042678364,0.029808775,-0.08844413
2019/5/31,2019/6/1 15:00,0,0.019692436,0.057155177,-0.08344878
2019/5/31,2019/6/1 15:15,0,0.021310002,0.05388295,-0.08581847
2019/5/31,2019/6/1 15:30,0,0.013647094,0.044569597,-0.14201105
2019/5/31,2019/6/1 15:45,0,0.017642774,0.039962165,-0.113131575
2019/5/31,2019/6/1 16:00,0,-0.01431714,0.0060637,-0.13499373
2019/5/31,2019/6/1 16:15,0,4.98E-05,-0.00638739,-0.14306012
2019/5/31,2019/6/1 16:30,0,-0.021073207,-0.005604968,-0.15029815
2019/5/31,2019/6/1 16:45,0,-0.022751808,-0.012143016,-0.092922166
2019/5/31,2019/6/1 17:00,0,-0.036212213,-0.031072788,-0.090204716
2019/5/31,2019/6/1 17:15,0,-0.031623058,-0.026827462,-0.08719361
2019/5/31,2019/6/1 17:30,0,-0.016542487,-0.01851897,-0.030455083
2019/5/31,2019/6/1 17:45,0,-0.031655118,-0.036406934,0.014357487
2019/5/31,2019/6/1 18:00,0,-0.000614807,-0.026582569,0.018247385
2019/5/31,2019/6/1 18:15,0,0.029323995,0.002603503,0.076751515
2019/5/31,2019/6/1 18:30,0,0.058022436,0.029224195,0.18082646
2019/5/31,2019/6/1 18:45,0.003516,0.0988147,0.06895384,0.20979849
2019/5/31,2019/6/1 19:00,0,0.12401275,0.17107432,0.30479077
2019/5/31,2019/6/1 19:15,0.196875,0.21244395,0.26768482,0.29175857
2019/5/31,2019/6/1 19:30,0.319922,0.30049497,0.38865513,0.43171623
2019/5/31,2019/6/1 19:45,0.341016,0.41657102,0.49771473,0.54251885
2019/5/31,2019/6/1 20:00,0.551953,0.5244573,0.6546345,0.6455099
2019/5/31,2019/6/1 20:15,0.566016,0.6200398,0.8128417,0.8448066
2019/5/31,2019/6/1 20:30,0.73125,0.7139615,0.9799628,0.9511087
2019/5/31,2019/6/1 20:45,0.935156,0.817683,1.230059,1.0175997
2019/5/31,2019/6/1 21:00,1.873828,0.93220365,1.4248974,1.1592155
2019/5/31,2019/6/1 21:15,1.226953,1.0937506,1.6518661,1.2959957
2019/5/31,2019/6/1 21:30,1.466016,1.2151059,1.8429971,1.3635179
2019/5/31,2019/6/1 21:45,1.750781,1.3530217,2.054764,1.4523882
2019/5/31,2019/6/1 22:00,2.742188,1.4879761,2.2234209,1.4675121
2019/5/31,2019/6/1 22:15,2.844141,1.6219103,2.4085388,1.4603155
2019/5/31,2019/6/1 22:30,3.065625,1.7573811,2.5580351,1.4522258
2019/5/31,2019/6/1 22:45,3.258984,1.8800734,2.6714532,1.3547279
2019/5/31,2019/6/1 23:00,3.406641,2.018656,2.8070285,1.3814968
2019/5/31,2019/6/1 23:15,3.6,2.1745753,2.863226,1.3338159
2019/5/31,2019/6/1 23:30,3.628125,2.2871587,2.942396,1.3473827
2019/5/31,2019/6/1 23:45,3.659765,2.4159732,2.9997678,1.4781004
2018/8/25,2018/8/26 0:00,3.15,3.3263018,3.4014323,3.2081885
2018/8/25,2018/8/26 0:15,3.410156,3.3559737,3.3549023,3.174732
2018/8/25,2018/8/26 0:30,4.151953,3.323282,3.3566399,3.120052
2018/8/25,2018/8/26 0:45,3.670312,3.31,3.3099484,3.038887
2018/8/25,2018/8/26 1:00,3.596484,3.3339708,3.299729,2.8538876
2018/8/25,2018/8/26 1:15,3.723047,3.319576,3.23118,2.7749994
2018/8/25,2018/8/26 1:30,2.580469,3.2773023,3.201775,2.5953367
2018/8/25,2018/8/26 1:45,2.696484,3.264661,3.1489775,2.3975215
2018/8/25,2018/8/26 2:00,4.310156,3.2242434,3.0769095,2.307363
2018/8/25,2018/8/26 2:15,2.844141,3.1549869,3.0484226,2.1209192
2018/8/25,2018/8/26 2:30,3.483984,3.1027267,2.968275,1.9555422
2018/8/25,2018/8/26 2:45,3.596484,3.0305946,2.8755398,1.7311724
2018/8/25,2018/8/26 3:00,3.336328,2.9950457,2.789852,1.605662
2018/8/25,2018/8/26 3:15,3.367969,2.9138844,2.6536257,1.432613
2018/8/25,2018/8/26 3:30,3.026953,2.827219,2.4978013,1.2718453
2018/8/25,2018/8/26 3:45,3.055078,2.7175157,2.373916,1.1170604
2018/8/25,2018/8/26 4:00,2.896875,2.549482,2.209432,0.95743746
2018/8/25,2018/8/26 4:15,2.735156,2.4030826,2.046962,0.81756365
2018/8/25,2018/8/26 4:30,2.376562,2.262067,1.8170743,0.74226755
2018/8/25,2018/8/26 4:45,1.701562,2.1164193,1.5640681,0.626757
2018/8/25,2018/8/26 5:00,2.288672,1.9127629,1.3621784,0.5283862
2018/8/25,2018/8/26 5:15,2.014453,1.6706561,1.1342152,0.48689896
2018/8/25,2018/8/26 5:30,0.667969,1.4313835,0.9049772,0.4152594
2018/8/25,2018/8/26 5:45,0.569531,1.2734518,0.77064365,0.31158787
2018/8/25,2018/8/26 6:00,0.569531,1.0250603,0.56877965,0.34069118
2018/8/25,2018/8/26 6:15,0.492188,0.81817466,0.40056688,0.2521787
2018/8/25,2018/8/26 6:30,0.428906,0.6361708,0.27038592,0.17701983
2018/8/25,2018/8/26 6:45,0.158203,0.49561214,0.1862323,0.10813607
2018/8/25,2018/8/26 7:00,0.035156,0.3661946,0.10341189,0.13696459
2018/8/25,2018/8/26 7:15,0,0.2641772,0.023727942,0.074993744
2018/8/25,2018/8/26 7:30,0,0.178563,0.014066179,0.05684624
2018/8/25,2018/8/26 7:45,0,0.1380947,-0.018810004,-0.010506364
2018/8/25,2018/8/26 8:00,0,0.089112476,-0.026364058,-0.001818804
2018/8/25,2018/8/26 8:15,0,0.052138872,-0.00478898,-0.016548507
2018/8/25,2018/8/26 8:30,0,0.076165155,-0.015343808,-0.029684186
2018/8/25,2018/8/26 8:45,0,0.08768595,0.020993771,-0.011263408
2018/8/25,2018/8/26 9:00,0,0.0786688,0.023331922,-0.022847718
2018/8/25,2018/8/26 9:15,0,0.11778309,0.050267953,0.041865304
2018/8/25,2018/8/26 9:30,0,0.12874465,0.06304768,0.052598894
2018/8/25,2018/8/26 9:45,0,0.110478856,0.061551884,-0.00138904
2018/8/25,2018/8/26 10:00,0,0.12292521,0.050868303,0.037834935
2018/8/25,2018/8/26 10:15,0,0.08866902,0.03632305,0.05954114
2018/8/25,2018/8/26 10:30,0,0.07369667,0.034141846,0.029700179
2018/8/25,2018/8/26 10:45,0,0.050208546,0.04866876,0.05560174
2018/8/25,2018/8/26 11:00,0,0.01937811,0.030357193,0.0706772
2018/8/25,2018/8/26 11:15,0,-0.009574063,0.022522964,0.04210625
2018/8/25,2018/8/26 11:30,0,-0.021027047,0.017795376,0.072102025
2018/8/25,2018/8/26 11:45,0,-0.034873087,0.013545329,0.027038472
2018/8/25,2018/8/26 12:00,0,-0.008992299,0.016814608,0.049621478
2018/8/25,2018/8/26 12:15,0,-0.020392686,0.017655522,0.004750614
2018/8/25,2018/8/26 12:30,0,0.001702383,0.01412433,0.02039909
2018/8/25,2018/8/26 12:45,0,0.019326828,0.022933505,-0.015242612
2018/8/25,2018/8/26 13:00,0,0.011336967,0.019827686,-0.012630736
2018/8/25,2018/8/26 13:15,0,0.036512196,0.018153567,-0.018031146
2018/8/25,2018/8/26 13:30,0,0.023469605,0.009964332,-0.042299792
2018/8/25,2018/8/26 13:45,0,0.063056976,0.027823888,-0.05606126
2018/8/25,2018/8/26 14:00,0,0.04818717,0.03373769,-0.056953594
2018/8/25,2018/8/26 14:15,0,0.04023525,0.044362217,-0.018359963
2018/8/25,2018/8/26 14:30,0,0.048280887,0.036107033,-0.073683366
2018/8/25,2018/8/26 14:45,0,0.035862565,0.029093757,-0.07559575
2018/8/25,2018/8/26 15:00,0,0.012913406,0.057851255,-0.07783638
2018/8/25,2018/8/26 15:15,0,0.014467493,0.054431506,-0.082698256
2018/8/25,2018/8/26 15:30,0,0.008862883,0.04668083,-0.14786625
2018/8/25,2018/8/26 15:45,0,0.013791895,0.03890892,-0.12883762
2018/8/25,2018/8/26 16:00,0,-0.013904646,0.005568735,-0.1646739
2018/8/25,2018/8/26 16:15,0,0.001990423,-0.010778859,-0.1747781
2018/8/25,2018/8/26 16:30,0,-0.01575075,-0.008153707,-0.20082001
2018/8/25,2018/8/26 16:45,0,-0.012402572,-0.022507101,-0.14739117
2018/8/25,2018/8/26 17:00,0,-0.019721195,-0.049109675,-0.15472668
2018/8/25,2018/8/26 17:15,0,-0.011337571,-0.046955906,-0.14643542
2018/8/25,2018/8/26 17:30,0,0.005508624,-0.045255795,-0.07423162
2018/8/25,2018/8/26 17:45,0,-0.007066846,-0.06589508,-0.023762867
2018/8/25,2018/8/26 18:00,0,0.030073658,-0.053999048,0.013330726
2018/8/25,2018/8/26 18:15,0,0.0643852,-0.019103168,0.09487088
2018/8/25,2018/8/26 18:30,0.003516,0.098991886,0.019212745,0.2305967
2018/8/25,2018/8/26 18:45,0,0.1490033,0.068178296,0.29898363
2018/8/25,2018/8/26 19:00,0.196875,0.18474272,0.18721186,0.42369065
2018/8/25,2018/8/26 19:15,0.319922,0.28788596,0.3023714,0.44529095
2018/8/25,2018/8/26 19:30,0.341016,0.39049238,0.44112146,0.6011007
2018/8/25,2018/8/26 19:45,0.551953,0.5208458,0.57472384,0.7430763
2018/8/25,2018/8/26 20:00,0.566016,0.6483036,0.7482527,0.8565565
2018/8/25,2018/8/26 20:15,0.73125,0.76314664,0.92610145,1.0699106
2018/8/25,2018/8/26 20:30,0.935156,0.8748693,1.1105134,1.182982
2018/8/25,2018/8/26 20:45,1.873828,0.9937549,1.3694435,1.2269425
2018/8/25,2018/8/26 21:00,1.226953,1.122857,1.5726432,1.3468167
2018/8/25,2018/8/26 21:15,1.466016,1.2941811,1.806708,1.4767746
2018/8/25,2018/8/26 21:30,1.750781,1.4136523,1.9961044,1.5093287
2018/8/25,2018/8/26 21:45,2.742188,1.5500039,2.204696,1.5674613
2018/8/25,2018/8/26 22:00,2.844141,1.6795641,2.3607144,1.5590364
2018/8/25,2018/8/26 22:15,3.065625,1.7985458,2.5397346,1.5216428
2018/8/25,2018/8/26 22:30,3.258984,1.9177127,2.6751168,1.4728062
2018/8/25,2018/8/26 22:45,3.406641,2.021008,2.7658222,1.3582613
2018/8/25,2018/8/26 23:00,3.6,2.1373477,2.8937485,1.359105
2018/8/25,2018/8/26 23:15,3.628125,2.2690103,2.9296844,1.30017
2018/8/25,2018/8/26 23:30,3.659765,2.3562803,2.9997945,1.2967747
2018/8/25,2018/8/26 23:45,3.733594,2.4533427,3.0366285,1.4160231
2018/8/26,2018/8/27 0:00,3.410156,3.5429208,3.4290113,3.167001
2018/8/26,2018/8/27 0:15,4.151953,3.5551682,3.3831468,3.1307814
2018/8/26,2018/8/27 0:30,3.670312,3.4989166,3.3829072,3.0632167
2018/8/26,2018/8/27 0:45,3.596484,3.4561949,3.334157,2.981688
2018/8/26,2018/8/27 1:00,3.723047,3.4529212,3.3211803,2.7948625
2018/8/26,2018/8/27 1:15,2.580469,3.4068127,3.2469866,2.7274742
2018/8/26,2018/8/27 1:30,2.696484,3.3390021,3.213001,2.5301402
2018/8/26,2018/8/27 1:45,4.310156,3.3061802,3.1543474,2.3370159
2018/8/26,2018/8/27 2:00,2.844141,3.2482278,3.069003,2.2309844
2018/8/26,2018/8/27 2:15,3.483984,3.160282,3.023025,2.0413394
2018/8/26,2018/8/27 2:30,3.596484,3.0920377,2.919516,1.867229
2018/8/26,2018/8/27 2:45,3.336328,3.0106173,2.8002033,1.6370696
2018/8/26,2018/8/27 3:00,3.367969,2.9587533,2.6871796,1.4995162
2018/8/26,2018/8/27 3:15,3.026953,2.8671944,2.518905,1.3167212
2018/8/26,2018/8/27 3:30,3.055078,2.7627223,2.3294845,1.1502934
2018/8/26,2018/8/27 3:45,2.896875,2.6324332,2.1781876,0.9954316
2018/8/26,2018/8/27 4:00,2.735156,2.4444466,1.9933953,0.841456
2018/8/26,2018/8/27 4:15,2.376562,2.2776232,1.8154792,0.7014518
2018/8/26,2018/8/27 4:30,1.701562,2.1177857,1.5723957,0.6278943
2018/8/26,2018/8/27 4:45,2.288672,1.953501,1.3159491,0.52420425
2018/8/26,2018/8/27 5:00,2.014453,1.7336943,1.1175672,0.4301965
2018/8/26,2018/8/27 5:15,0.667969,1.4812077,0.9078092,0.3915096
2018/8/26,2018/8/27 5:30,0.569531,1.2365954,0.698291,0.3207061
2018/8/26,2018/8/27 5:45,0.569531,1.0814012,0.58772886,0.2303164
2018/8/26,2018/8/27 6:00,0.492188,0.84531987,0.4141222,0.25425398
2018/8/26,2018/8/27 6:15,0.428906,0.65147096,0.2699766,0.18092449
