起报时间,预报时间,实际功率,PureLSTM预测功率,FusionModel预测功率,BiFusionModel预测功率
2018-08-25,2018-08-26 06:00:00,3.058594,3.7057676,2.3867962,2.5331016
2018-08-25,2018-08-26 06:15:00,2.063672,3.6902673,2.3313048,2.382372
2018-08-25,2018-08-26 06:30:00,2.882812,3.64156,2.257612,2.2773376
2018-08-25,2018-08-26 06:45:00,2.443359,3.6076264,2.1615376,2.1065412
2018-08-25,2018-08-26 07:00:00,2.239453,3.544464,2.064177,1.9876432
2018-08-25,2018-08-26 07:15:00,2.373047,3.3959777,1.9004505,1.8255712
2018-08-25,2018-08-26 07:30:00,2.151562,3.3547425,1.7912749,1.6575174
2018-08-25,2018-08-26 07:45:00,1.993359,3.133779,1.644729,1.4331256
2018-08-25,2018-08-26 08:00:00,1.7824220000000002,2.8753173,1.4983116,1.2408278
2018-08-25,2018-08-26 08:15:00,1.578516,2.7156231,1.338845,1.0407598
2018-08-25,2018-08-26 08:30:00,1.392187,2.4176967,1.1282754,0.82222855
2018-08-25,2018-08-26 08:45:00,1.019531,2.1738813,1.0330162,0.6315117
2018-08-25,2018-08-26 09:00:00,0.45,1.8315134,0.855972,0.4531799
2018-08-25,2018-08-26 09:15:00,0.4253909999999999,1.5636177,0.6492395,0.34075385
2018-08-25,2018-08-26 09:30:00,0.379687,1.2820803,0.5299458,0.1775465
2018-08-25,2018-08-26 09:45:00,0.298828,1.0191315,0.39686576,0.0661923
2018-08-25,2018-08-26 10:00:00,0.291797,0.7348712,0.27635747,-0.02168841
2018-08-25,2018-08-26 10:15:00,0.175781,0.5720393,0.20584287,-0.106082015
2018-08-25,2018-08-26 10:30:00,0.024609,0.37302157,0.123972416,-0.10405149
2018-08-25,2018-08-26 10:45:00,0.0,0.2790853,0.10031319,-0.15392709
2018-08-25,2018-08-26 11:00:00,0.0,0.1843403,0.013617922,-0.15210031
2018-08-25,2018-08-26 11:15:00,0.0,0.09461806,-0.0010057036,-0.13054036
2018-08-25,2018-08-26 11:30:00,0.0,0.037709437,-0.02929807,-0.112153
2018-08-25,2018-08-26 11:45:00,0.0,0.048102506,-0.0284489,-0.11597979
2018-08-25,2018-08-26 12:00:00,0.0,-0.015938303,-0.04678065,-0.09472923
2018-08-25,2018-08-26 12:15:00,0.0,0.0020783169,-0.06590889,-0.07636285
2018-08-25,2018-08-26 12:30:00,0.0,0.026252814,-0.010740248,-0.0031237712
2018-08-25,2018-08-26 12:45:00,0.0,0.011527239,-0.03085222,0.013001043
2018-08-25,2018-08-26 13:00:00,0.0,-0.036057804,0.028190233,0.0149020655
2018-08-25,2018-08-26 13:15:00,0.0,0.0045043915,-0.00991728,0.018846583
2018-08-25,2018-08-26 13:30:00,0.0,-0.0050306576,0.0049599814,0.02199669
2018-08-25,2018-08-26 13:45:00,0.0,0.012054452,-0.021246105,-0.019375801
2018-08-25,2018-08-26 14:00:00,0.0,0.011863968,-0.018909037,0.016847674
2018-08-25,2018-08-26 14:15:00,0.0,-0.010959741,-0.023546003,0.0140150385
2018-08-25,2018-08-26 14:30:00,0.0,-0.015097075,0.0046823444,-0.031991065
2018-08-25,2018-08-26 14:45:00,0.0,-0.018222328,0.0072528757,0.007206911
2018-08-25,2018-08-26 15:00:00,0.0,0.008113114,-0.038043205,-0.053715743
2018-08-25,2018-08-26 15:15:00,0.0,0.026608307,-0.01947388,-0.029882502
2018-08-25,2018-08-26 15:30:00,0.0,0.027704211,-0.053815797,-0.055001736
2018-08-25,2018-08-26 15:45:00,0.0,0.0018725673,-0.04674141,-0.04788626
2018-08-25,2018-08-26 16:00:00,0.0,0.012890371,-0.054410156,-0.02943049
2018-08-25,2018-08-26 16:15:00,0.0,0.017030379,-0.09320243,-0.015709817
2018-08-25,2018-08-26 16:30:00,0.0,0.032712072,-0.07626712,-0.020701835
2018-08-25,2018-08-26 16:45:00,0.0,0.032799266,-0.09273434,0.014808593
2018-08-25,2018-08-26 17:00:00,0.0,0.044507854,-0.042423304,-0.019434089
2018-08-25,2018-08-26 17:15:00,0.0,0.03707063,-0.03693939,0.028683435
2018-08-25,2018-08-26 17:30:00,0.0,0.05260418,-0.06407031,0.0031880678
2018-08-25,2018-08-26 17:45:00,0.0,0.03867426,-0.060977392,0.03508501
2018-08-25,2018-08-26 18:00:00,0.0,0.028328044,-0.048831895,0.039151113
2018-08-25,2018-08-26 18:15:00,0.0,0.0061192783,-0.04432844,0.05198544
2018-08-25,2018-08-26 18:30:00,0.0,0.01988898,-0.044553902,0.014462456
2018-08-25,2018-08-26 18:45:00,0.0,-0.025741732,-0.06646889,0.02213879
2018-08-25,2018-08-26 19:00:00,0.0,-0.038319115,-0.027954876,-0.0010241027
2018-08-25,2018-08-26 19:15:00,0.0,-0.044068374,-0.048802525,0.030218974
2018-08-25,2018-08-26 19:30:00,0.0,-0.048161924,-0.056352176,0.009786223
2018-08-25,2018-08-26 19:45:00,0.0,-0.059283756,-0.04521829,0.0017480066
2018-08-25,2018-08-26 20:00:00,0.0,-0.04387884,-0.062419955,-0.019772321
2018-08-25,2018-08-26 20:15:00,0.0,-0.014925357,-0.07609891,-0.045468207
2018-08-25,2018-08-26 20:30:00,0.0,0.006113682,-0.0546829,-0.041911274
2018-08-25,2018-08-26 20:45:00,0.0,-0.038427833,-0.07829943,-0.1023419
2018-08-25,2018-08-26 21:00:00,0.0,-0.04470303,-0.059823908,-0.12804805
2018-08-25,2018-08-26 21:15:00,0.0,-0.04725354,-0.07021788,-0.18288991
2018-08-25,2018-08-26 21:30:00,0.0,0.009407278,-0.053343948,-0.1882914
2018-08-25,2018-08-26 21:45:00,0.0,0.056625266,-0.058156226,-0.17804155
2018-08-25,2018-08-26 22:00:00,0.0,0.14397754,0.05303757,-0.12958665
2018-08-25,2018-08-26 22:15:00,0.0,0.24784066,0.10249798,-0.12414887
2018-08-25,2018-08-26 22:30:00,0.203906,0.40434492,0.23716287,-0.06507124
2018-08-25,2018-08-26 22:45:00,0.319922,0.51561624,0.34496298,0.11788353
2018-08-25,2018-08-26 23:00:00,0.460547,0.7027229,0.43199202,0.21187408
2018-08-25,2018-08-26 23:15:00,0.632812,0.86796206,0.55626255,0.3995831
2018-08-25,2018-08-26 23:30:00,0.8824219999999999,1.0586567,0.68066055,0.6025292
2018-08-25,2018-08-26 23:45:00,1.125,1.271682,0.83647686,0.76813877
2018-08-26,2018-08-27 00:00:00,1.297266,1.1427139,1.336422,1.3318503
2018-08-26,2018-08-27 00:15:00,1.18125,1.333018,1.545474,1.5789597
2018-08-26,2018-08-27 00:30:00,1.887891,1.5238496,1.8691487,1.8815854
2018-08-26,2018-08-27 00:45:00,2.021484,1.7567909,2.096015,2.1138775
2018-08-26,2018-08-27 01:00:00,2.285156,1.930199,2.336585,2.428637
2018-08-26,2018-08-27 01:15:00,2.478516,2.082707,2.6818838,2.6607456
2018-08-26,2018-08-27 01:30:00,2.657812,2.2139752,2.8905616,2.9789062
2018-08-26,2018-08-27 01:45:00,2.844141,2.3113596,3.0934968,3.1806946
2018-08-26,2018-08-27 02:00:00,3.121875,2.3525984,3.2342978,3.4112585
2018-08-26,2018-08-27 02:15:00,3.287109,2.4075522,3.4237764,3.5388567
2018-08-26,2018-08-27 02:30:00,2.309766,2.430091,3.5661678,3.7325642
2018-08-26,2018-08-27 02:45:00,3.427734,2.4276552,3.619363,3.8185198
2018-08-26,2018-08-27 03:00:00,2.211328,2.432163,3.7221112,3.948175
2018-08-26,2018-08-27 03:15:00,3.469922,2.4239328,3.7837641,3.94381
2018-08-26,2018-08-27 03:30:00,3.15,2.3078377,3.877607,4.002182
2018-08-26,2018-08-27 03:45:00,3.410156,2.256834,4.020361,3.9674263
2018-08-26,2018-08-27 04:00:00,4.151953,2.1644163,4.071428,3.8916566
2018-08-26,2018-08-27 04:15:00,3.670312000000001,2.1218662,4.110586,3.8991356
2018-08-26,2018-08-27 04:30:00,3.596484,1.9872102,4.1042633,3.8971803
2018-08-26,2018-08-27 04:45:00,3.723047,1.8983313,4.191674,3.8486047
2018-08-26,2018-08-27 05:00:00,2.580469,1.7798287,4.103625,3.6978724
2018-08-26,2018-08-27 05:15:00,2.696484,1.6749191,4.0508246,3.7824564
2018-08-26,2018-08-27 05:30:00,4.310156,1.5826452,4.0719705,3.7363336
2018-08-26,2018-08-27 05:45:00,2.844141,1.4621683,3.9272377,3.6626964
2018-08-26,2018-08-27 06:00:00,3.4839839999999995,1.3381524,3.876402,3.5942047
2018-08-26,2018-08-27 06:15:00,3.596484,1.2683196,3.7843697,3.4983537
2018-08-26,2018-08-27 06:30:00,3.336328,1.1450272,3.6518462,3.3555224
2018-08-26,2018-08-27 06:45:00,3.3679690000000004,1.0598649,3.5340989,3.21894
2018-08-26,2018-08-27 07:00:00,3.026953,0.99443763,3.3023567,3.1545713
2018-08-26,2018-08-27 07:15:00,3.055078,0.8866424,3.0386326,2.951566
2018-08-26,2018-08-27 07:30:00,2.896875,0.81016177,2.8174171,2.7671115
2018-08-26,2018-08-27 07:45:00,2.735156,0.7279037,2.5424607,2.510465
2018-08-26,2018-08-27 08:00:00,2.376562,0.6354653,2.3190892,2.2871466
2018-08-26,2018-08-27 08:15:00,1.7015619999999998,0.5963134,2.0536635,1.989044
2018-08-26,2018-08-27 08:30:00,2.288672,0.5349983,1.7978846,1.7145478
2018-08-26,2018-08-27 08:45:00,2.014453,0.51388776,1.5184838,1.4505274
2018-08-26,2018-08-27 09:00:00,0.6679689999999999,0.43895125,1.3252095,1.1707765
2018-08-26,2018-08-27 09:15:00,0.569531,0.38292912,1.0048041,0.97191447
2018-08-26,2018-08-27 09:30:00,0.569531,0.30976188,0.7738774,0.7019069
2018-08-26,2018-08-27 09:45:00,0.492188,0.26716492,0.62154114,0.5017457
2018-08-26,2018-08-27 10:00:00,0.428906,0.20069411,0.4205571,0.28465816
2018-08-26,2018-08-27 10:15:00,0.158203,0.14853117,0.33478516,0.12229103
2018-08-26,2018-08-27 10:30:00,0.035156,0.11645122,0.2082477,0.039458558
2018-08-26,2018-08-27 10:45:00,0.0,0.08716248,0.17025432,-0.07647935
2018-08-26,2018-08-27 11:00:00,0.0,0.11000794,0.08707593,-0.15277076
2018-08-26,2018-08-27 11:15:00,0.0,0.061107416,0.07989634,-0.17505667
2018-08-26,2018-08-27 11:30:00,0.0,0.021485679,0.050724823,-0.19959758
2018-08-26,2018-08-27 11:45:00,0.0,0.019334404,0.087581225,-0.22651473
2018-08-26,2018-08-27 12:00:00,0.0,0.03338146,0.112068295,-0.2177637
2018-08-26,2018-08-27 12:15:00,0.0,0.053111516,0.09940642,-0.20810397
2018-08-26,2018-08-27 12:30:00,0.0,0.034499004,0.13909723,-0.10817295
2018-08-26,2018-08-27 12:45:00,0.0,0.034097258,0.11925576,-0.12406882
2018-08-26,2018-08-27 13:00:00,0.0,0.043372158,0.1724938,-0.10831407
2018-08-26,2018-08-27 13:15:00,0.0,0.05113801,0.16017629,-0.07938441
2018-08-26,2018-08-27 13:30:00,0.0,0.051230967,0.100081414,-0.07628969
2018-08-26,2018-08-27 13:45:00,0.0,0.05270257,0.07589268,-0.090292715
2018-08-26,2018-08-27 14:00:00,0.0,0.034237497,0.08281615,-0.085729934
2018-08-26,2018-08-27 14:15:00,0.0,0.042648826,0.052813962,-0.049080186
2018-08-26,2018-08-27 14:30:00,0.0,0.050229874,0.08656859,-0.09790286
2018-08-26,2018-08-27 14:45:00,0.0,0.057700593,0.06574348,-0.05378296
2018-08-26,2018-08-27 15:00:00,0.0,0.056720156,0.023712547,-0.11304904
2018-08-26,2018-08-27 15:15:00,0.0,0.073649846,0.02711658,-0.12356288
2018-08-26,2018-08-27 15:30:00,0.0,0.06628743,0.043585207,-0.124267675
2018-08-26,2018-08-27 15:45:00,0.0,0.06325394,0.033770066,-0.118946314
2018-08-26,2018-08-27 16:00:00,0.0,0.06479539,0.043859467,-0.13670103
2018-08-26,2018-08-27 16:15:00,0.0,0.044016156,0.0030667991,-0.07766227
2018-08-26,2018-08-27 16:30:00,0.0,0.039021503,0.02297107,-0.083109915
2018-08-26,2018-08-27 16:45:00,0.0,0.018089702,0.01663027,-0.09356432
2018-08-26,2018-08-27 17:00:00,0.0,0.02063079,0.05310991,-0.117385805
2018-08-26,2018-08-27 17:15:00,0.0,0.009525626,0.051497433,-0.08845491
2018-08-26,2018-08-27 17:30:00,0.0,-0.008647651,0.03327024,-0.064193435
2018-08-26,2018-08-27 17:45:00,0.0,0.008515622,0.045206137,-0.041666422
2018-08-26,2018-08-27 18:00:00,0.0,-0.022670714,0.048377395,-0.009013227
2018-08-26,2018-08-27 18:15:00,0.0,0.007446774,0.022928797,-0.010031039
2018-08-26,2018-08-27 18:30:00,0.0,0.004007506,0.015006916,-0.013331863
2018-08-26,2018-08-27 18:45:00,0.0,0.023571938,0.029793926,0.0019920564
2018-08-26,2018-08-27 19:00:00,0.0,0.049746256,-0.01930167,0.0069055087
2018-08-26,2018-08-27 19:15:00,0.0,0.039029937,0.0058803204,0.05018827
2018-08-26,2018-08-27 19:30:00,0.0,0.035252295,-0.0010294573,0.03449115
2018-08-26,2018-08-27 19:45:00,0.0,0.059195817,0.023564098,0.0618231
2018-08-26,2018-08-27 20:00:00,0.0,0.042034745,-0.013953025,-0.0025259042
2018-08-26,2018-08-27 20:15:00,0.0,0.04828023,-0.026661795,0.0025666477
2018-08-26,2018-08-27 20:30:00,0.0,0.048617538,-0.019143354,-0.03021632
2018-08-26,2018-08-27 20:45:00,0.0,0.06714339,-0.017885325,-0.058012247
2018-08-26,2018-08-27 21:00:00,0.0,0.05196434,-0.030172547,-0.09105112
2018-08-26,2018-08-27 21:15:00,0.0,0.079634435,0.0008743376,-0.086846665
2018-08-26,2018-08-27 21:30:00,0.0,0.12914528,0.020528173,-0.1001109
2018-08-26,2018-08-27 21:45:00,0.0,0.16386195,0.021077693,-0.07331989
2018-08-26,2018-08-27 22:00:00,0.0035159999999999,0.21211766,0.077904016,0.01701249
2018-08-26,2018-08-27 22:15:00,0.0,0.28997463,0.24259157,-0.0072529577
2018-08-26,2018-08-27 22:30:00,0.196875,0.39040843,0.3309355,0.06321984
2018-08-26,2018-08-27 22:45:00,0.319922,0.45098668,0.4413508,0.2558004
2018-08-26,2018-08-27 23:00:00,0.341016,0.58122313,0.5677715,0.32560462
2018-08-26,2018-08-27 23:15:00,0.551953,0.74526674,0.7686723,0.48399228
2018-08-26,2018-08-27 23:30:00,0.566016,0.8817431,0.9147513,0.68574727
2018-08-26,2018-08-27 23:45:00,0.73125,1.0387971,1.1232532,0.86067647
2018-08-27,2018-08-28 00:00:00,0.935156,1.2224711,1.2831614,1.3437188
2018-08-27,2018-08-28 00:15:00,1.873828,1.4163239,1.418804,1.5257897
2018-08-27,2018-08-28 00:30:00,1.226953,1.6008017,1.6671517,1.7639436
2018-08-27,2018-08-28 00:45:00,1.466016,1.8313551,1.8310797,1.9465901
2018-08-27,2018-08-28 01:00:00,1.750781,1.9886309,1.9816965,2.1987796
2018-08-27,2018-08-28 01:15:00,2.742188,2.1260893,2.1973014,2.3491879
2018-08-27,2018-08-28 01:30:00,2.844141,2.242366,2.3254316,2.56916
2018-08-27,2018-08-28 01:45:00,3.065625,2.3168125,2.4384663,2.7161336
2018-08-27,2018-08-28 02:00:00,3.258984,2.3334131,2.5287242,2.850738
2018-08-27,2018-08-28 02:15:00,3.4066410000000005,2.3676014,2.6096225,2.9174778
2018-08-27,2018-08-28 02:30:00,3.6,2.3705652,2.6776428,3.0170977
2018-08-27,2018-08-28 02:45:00,3.628125,2.345815,2.681729,3.061958
2018-08-27,2018-08-28 03:00:00,3.659765,2.334294,2.7039485,3.1242673
2018-08-27,2018-08-28 03:15:00,3.733594,2.314022,2.721318,3.0683758
2018-08-27,2018-08-28 03:30:00,3.789844,2.181507,2.7763784,3.0507286
2018-08-27,2018-08-28 03:45:00,3.782812,2.1190708,2.8132913,3.0076053
2018-08-27,2018-08-28 04:00:00,3.867188,2.0141077,2.8670301,2.9257534
2018-08-27,2018-08-28 04:15:00,3.825,1.9618418,2.8605895,2.877102
2018-08-27,2018-08-28 04:30:00,3.786328,1.8235757,2.8086514,2.8613496
2018-08-27,2018-08-28 04:45:00,3.796875,1.7289915,2.8468988,2.7887342
2018-08-27,2018-08-28 05:00:00,3.744141,1.6105106,2.7692285,2.632923
2018-08-27,2018-08-28 05:15:00,3.652734,1.5128881,2.7046847,2.6514993
2018-08-27,2018-08-28 05:30:00,3.628125,1.4285413,2.7120402,2.5715275
2018-08-27,2018-08-28 05:45:00,3.596484,1.3162801,2.5788598,2.470893
2018-08-27,2018-08-28 06:00:00,3.515625,1.2035854,2.5383782,2.3992403
2018-08-27,2018-08-28 06:15:00,3.434766,1.1490952,2.4585261,2.2510848
2018-08-27,2018-08-28 06:30:00,3.325781,1.0425457,2.35095,2.1286438
2018-08-27,2018-08-28 06:45:00,3.185156,0.9738469,2.2404544,1.9519264
2018-08-27,2018-08-28 07:00:00,3.016406,0.9341566,2.0810525,1.8354616
2018-08-27,2018-08-28 07:15:00,2.840625,0.84501135,1.911121,1.6563823
2018-08-27,2018-08-28 07:30:00,2.629688,0.78637064,1.7653834,1.49738
2018-08-27,2018-08-28 07:45:00,2.425781,0.722007,1.5923077,1.2739918
2018-08-27,2018-08-28 08:00:00,2.183203,0.64329785,1.4319593,1.1029283
2018-08-27,2018-08-28 08:15:00,1.916016,0.6199052,1.2537122,0.8982691
2018-08-27,2018-08-28 08:30:00,1.6804689999999998,0.5675906,1.0610697,0.69131035
2018-08-27,2018-08-28 08:45:00,1.444922,0.5528946,0.9206183,0.51803845
2018-08-27,2018-08-28 09:00:00,1.149609,0.48265928,0.7828831,0.3477273
2018-08-27,2018-08-28 09:15:00,0.924609,0.42476526,0.5878393,0.26327735
2018-08-27,2018-08-28 09:30:00,0.678516,0.34646437,0.4594853,0.112116344
2018-08-27,2018-08-28 09:45:00,0.478125,0.30430657,0.34744826,0.0153442575
2018-08-27,2018-08-28 10:00:00,0.302344,0.23482725,0.21886945,-0.06945645
2018-08-27,2018-08-28 10:15:00,0.161719,0.17502716,0.15766124,-0.1321444
2018-08-27,2018-08-28 10:30:00,0.038672,0.13279667,0.08347885,-0.12848166
2018-08-27,2018-08-28 10:45:00,0.0,0.09633117,0.064496584,-0.16274603
2018-08-27,2018-08-28 11:00:00,0.0,0.11472409,-0.0018462416,-0.15386552
2018-08-27,2018-08-28 11:15:00,0.0,0.05866735,-0.008725826,-0.12667286
2018-08-27,2018-08-28 11:30:00,0.0,0.0124344295,-0.03441872,-0.113070376
2018-08-27,2018-08-28 11:45:00,0.0,0.010507956,-0.008850068,-0.1126973
2018-08-27,2018-08-28 12:00:00,0.0,0.026032949,-0.035582844,-0.09167585
2018-08-27,2018-08-28 12:15:00,0.0,0.04409323,-0.036223125,-0.06724387
2018-08-27,2018-08-28 12:30:00,0.0,0.029021665,0.010622929,0.004865914
2018-08-27,2018-08-28 12:45:00,0.0,0.030770414,0.0028102088,0.014754924
2018-08-27,2018-08-28 13:00:00,0.0,0.042350613,0.022030791,0.020361783
2018-08-27,2018-08-28 13:15:00,0.0,0.054514483,0.036681816,0.021607494
2018-08-27,2018-08-28 13:30:00,0.0,0.057544637,0.012438379,0.027675664
2018-08-27,2018-08-28 13:45:00,0.0,0.0580709,-0.033902146,-0.0054235775
2018-08-27,2018-08-28 14:00:00,0.0,0.03915055,-0.026131215,0.015962971
2018-08-27,2018-08-28 14:15:00,0.0,0.054635834,-0.008478672,0.019532293
2018-08-27,2018-08-28 14:30:00,0.0,0.06001799,0.003916812,-0.02785558
2018-08-27,2018-08-28 14:45:00,0.0,0.06865565,-0.0007225408,0.013878853
2018-08-27,2018-08-28 15:00:00,0.0,0.06897168,-0.030534213,-0.0414125
2018-08-27,2018-08-28 15:15:00,0.0,0.084160805,-0.022081632,-0.028073119
2018-08-27,2018-08-28 15:30:00,0.0,0.077214,-0.026211543,-0.046462886
2018-08-27,2018-08-28 15:45:00,0.0,0.07425487,-0.05524168,-0.02527826
2018-08-27,2018-08-28 16:00:00,0.0,0.075809784,-0.045703415,-0.026312316
2018-08-27,2018-08-28 16:15:00,0.0,0.053721275,-0.06740207,0.0024091208
2018-08-27,2018-08-28 16:30:00,0.0,0.049487364,-0.063650765,0.0047834907
2018-08-27,2018-08-28 16:45:00,0.0,0.023149822,-0.08434466,0.038094334
2018-08-27,2018-08-28 17:00:00,0.0,0.026683487,-0.046480313,0.0026668014
2018-08-27,2018-08-28 17:15:00,0.0,0.0103989085,-0.037562173,0.044575207
2018-08-27,2018-08-28 17:30:00,0.0,-0.006333134,-0.044751853,0.039700147
2018-08-27,2018-08-28 17:45:00,0.0,0.0188125,-0.05863941,0.0717698
2018-08-27,2018-08-28 18:00:00,0.0,-0.010775924,-0.05347017,0.079059586
2018-08-27,2018-08-28 18:15:00,0.0,0.029444462,-0.047036495,0.08967308
2018-08-27,2018-08-28 18:30:00,0.0,0.028014604,-0.0524339,0.07768471
2018-08-27,2018-08-28 18:45:00,0.0,0.051356103,-0.055261783,0.09641354
2018-08-27,2018-08-28 19:00:00,0.0,0.08307025,-0.054099876,0.081339
2018-08-27,2018-08-28 19:15:00,0.0,0.06840751,-0.06611929,0.12043517
2018-08-27,2018-08-28 19:30:00,0.0,0.067122936,-0.071546815,0.10509959
2018-08-27,2018-08-28 19:45:00,0.0,0.09979005,-0.0692789,0.10361289
2018-08-27,2018-08-28 20:00:00,0.0,0.07843377,-0.09728223,0.07942997
2018-08-27,2018-08-28 20:15:00,0.0,0.0831895,-0.116869904,0.05431402
2018-08-27,2018-08-28 20:30:00,0.0,0.08122167,-0.10155146,0.04266321
2018-08-27,2018-08-28 20:45:00,0.0,0.09972365,-0.11833272,-0.021973167
2018-08-27,2018-08-28 21:00:00,0.0,0.08302095,-0.10184466,-0.06700613
2018-08-27,2018-08-28 21:15:00,0.0,0.10972082,-0.14289044,-0.107289895
2018-08-27,2018-08-28 21:30:00,0.0,0.15929046,-0.11360835,-0.13401814
2018-08-27,2018-08-28 21:45:00,0.0,0.19851759,-0.11636051,-0.1390126
2018-08-27,2018-08-28 22:00:00,0.0,0.26008022,-0.04405973,-0.102838226
2018-08-27,2018-08-28 22:15:00,0.0,0.3536331,0.059868164,-0.12477375
2018-08-27,2018-08-28 22:30:00,0.0,0.4657374,0.16570514,-0.06676341
2018-08-27,2018-08-28 22:45:00,0.217969,0.53145105,0.250011,0.10008848
2018-08-27,2018-08-28 23:00:00,0.316406,0.6744669,0.33712792,0.17532624
2018-08-27,2018-08-28 23:15:00,0.305859,0.84430146,0.511148,0.33739886
2018-08-27,2018-08-28 23:30:00,0.28125,0.9846533,0.633356,0.52617544
2018-08-27,2018-08-28 23:45:00,0.400781,1.145897,0.77154803,0.675673
2018-08-28,2018-08-29 00:00:00,0.288281,0.97431195,1.0086489,0.9765819
2018-08-28,2018-08-29 00:15:00,0.520312,1.1830363,1.1854045,1.1876935
2018-08-28,2018-08-29 00:30:00,0.759375,1.4450164,1.5099264,1.4825708
2018-08-28,2018-08-29 00:45:00,1.086328,1.7126842,1.7101582,1.7101635
2018-08-28,2018-08-29 01:00:00,1.381641,1.9925692,1.9257238,2.0189853
2018-08-28,2018-08-29 01:15:00,2.566406,2.221286,2.2236607,2.2501686
2018-08-28,2018-08-29 01:30:00,2.387109,2.4152617,2.403063,2.531583
2018-08-28,2018-08-29 01:45:00,2.292187,2.6310205,2.5559223,2.7594666
2018-08-28,2018-08-29 02:00:00,2.439844,2.8316197,2.7055264,2.9577901
2018-08-28,2018-08-29 02:15:00,2.759766,3.0040398,2.8454046,3.1055703
2018-08-28,2018-08-29 02:30:00,3.782812,3.0993202,2.9224865,3.293106
2018-08-28,2018-08-29 02:45:00,3.786328,3.2183661,3.0034456,3.3900855
2018-08-28,2018-08-29 03:00:00,3.772265,3.330982,3.1143463,3.4983006
2018-08-28,2018-08-29 03:15:00,3.638672,3.4257169,3.1245823,3.5020316
2018-08-28,2018-08-29 03:30:00,3.754687,3.3967724,3.2423072,3.527578
2018-08-28,2018-08-29 03:45:00,3.779297,3.515245,3.3108346,3.5272057
2018-08-28,2018-08-29 04:00:00,3.670312000000001,3.4876664,3.4440165,3.4754248
2018-08-28,2018-08-29 04:15:00,3.614062,3.5572672,3.47063,3.4671955
2018-08-28,2018-08-29 04:30:00,3.726562,3.5532997,3.4199765,3.4430137
2018-08-28,2018-08-29 04:45:00,3.294141,3.532156,3.4878774,3.415105
2018-08-28,2018-08-29 05:00:00,3.575391,3.5870018,3.4410017,3.3005624
2018-08-28,2018-08-29 05:15:00,3.4628910000000004,3.5744996,3.397589,3.3526015
2018-08-28,2018-08-29 05:30:00,3.329297,3.6290045,3.4286208,3.2982118
2018-08-28,2018-08-29 05:45:00,3.438281,3.5690727,3.3197906,3.2258983
2018-08-28,2018-08-29 06:00:00,3.589453,3.5653749,3.2684968,3.150148
2018-08-28,2018-08-29 06:15:00,3.5015620000000003,3.5480325,3.2250304,3.0275495
2018-08-28,2018-08-29 06:30:00,3.375,3.4959373,3.0975804,2.8958666
2018-08-28,2018-08-29 06:45:00,3.255469,3.4344387,2.9298837,2.725622
2018-08-28,2018-08-29 07:00:00,3.086719,3.377031,2.807758,2.611211
2018-08-28,2018-08-29 07:15:00,2.925,3.212607,2.6291096,2.427558
2018-08-28,2018-08-29 07:30:00,2.6824220000000003,3.1451488,2.429805,2.2260673
2018-08-28,2018-08-29 07:45:00,2.460938,2.9087245,2.2112758,1.9872705
2018-08-28,2018-08-29 08:00:00,2.197266,2.6507857,1.9918385,1.776879
2018-08-28,2018-08-29 08:15:00,1.982812,2.4957318,1.7769263,1.5385242
2018-08-28,2018-08-29 08:30:00,1.6945310000000002,2.210236,1.5433033,1.2868905
2018-08-28,2018-08-29 08:45:00,1.395703,1.9752198,1.3159826,1.0862601
2018-08-28,2018-08-29 09:00:00,1.198828,1.6463702,1.1565208,0.8733892
2018-08-28,2018-08-29 09:15:00,0.949219,1.3895799,0.85427094,0.74043334
2018-08-28,2018-08-29 09:30:00,0.720703,1.1029346,0.69316953,0.54149115
2018-08-28,2018-08-29 09:45:00,0.488672,0.86670965,0.5149476,0.41218594
2018-08-28,2018-08-29 10:00:00,0.316406,0.611226,0.3598472,0.26610187
2018-08-28,2018-08-29 10:15:00,0.172266,0.4736937,0.23137434,0.15781479
2018-08-28,2018-08-29 10:30:00,0.038672,0.2838261,0.13081698,0.13589306
2018-08-28,2018-08-29 10:45:00,0.0,0.20494615,0.08429699,0.05837719
2018-08-28,2018-08-29 11:00:00,0.0,0.12837008,-0.034959577,0.027126882
2018-08-28,2018-08-29 11:15:00,0.0,0.055102944,-0.011500893,0.034846876
2018-08-28,2018-08-29 11:30:00,0.0,0.012429224,-0.078930035,-0.0014803213
2018-08-28,2018-08-29 11:45:00,0.0,0.024827627,-0.01923231,-0.008598992
2018-08-28,2018-08-29 12:00:00,0.0,-0.007658243,-0.039162837,-0.0030676736
2018-08-28,2018-08-29 12:15:00,0.0,0.0033889,-0.082056746,0.0026146544
2018-08-28,2018-08-29 12:30:00,0.0,0.031230222,-0.011770518,0.06783307
2018-08-28,2018-08-29 12:45:00,0.0,0.012369784,-0.01612212,0.050271187
2018-08-28,2018-08-29 13:00:00,0.0,-0.029208817,0.033324875,0.059062317
2018-08-28,2018-08-29 13:15:00,0.0,0.007288223,0.005910751,0.05184913
2018-08-28,2018-08-29 13:30:00,0.0,-0.01030377,-0.0060601253,0.05869091
2018-08-28,2018-08-29 13:45:00,0.0,0.009984324,-0.027453957,0.035691857
2018-08-28,2018-08-29 14:00:00,0.0,0.004670308,0.015031647,0.04697807
2018-08-28,2018-08-29 14:15:00,0.0,-0.026765952,-0.017377423,0.05135061
